model id,words,label-occurrences,nodes,edge,splits,joins,sequences,loops,task,event,inclusiveGateway,parallelGateway,exclusiveGateway,eventBasedGateway
1190,1.769230769,1,10,10,1,1,1,0,2,3,0,0,1,0
1191,1.8,1,8,8,1,1,0,0,2,3,0,1,0,0
1192,1.702702703,1.210526316,31,34,4,4,3,0,8,5,0,1,0,0
1193,2.363636364,1.2,28,29,2,2,5,0,9,4,0,0,1,1
1194,1.5,1,14,14,1,1,2,0,3,3,0,0,0,1
1195,3.375,1.3,15,15,1,1,4,0,3,3,0,0,0,1
1196,1,1,2,1,0,0,0,0,0,2,0,0,0,0
1197,1.838709677,1.076923077,18,19,2,2,2,0,4,3,1,1,0,0
1198,1.24,1,10,10,1,1,1,0,3,3,0,0,1,0
1199,1.909090909,1.090909091,16,17,2,2,2,0,2,3,0,1,0,0
1200,1.375,1,3,2,0,0,1,0,1,2,0,0,0,0
1201,1.285714286,1,4,3,0,0,1,0,3,2,0,0,0,0
1202,1.571428571,1,3,2,0,0,1,0,1,2,0,0,0,0
1203,1.5,1,1,0,0,0,0,0,1,1,0,0,0,0
1204,2.2,1,10,10,1,1,1,0,2,3,0,1,0,0
1205,1.782608696,1.222222222,26,27,2,2,4,0,8,5,0,0,1,0
1206,1.823529412,1.285714286,11,12,2,2,1,3,3,3,0,0,1,0
1207,1.368421053,1,10,10,1,1,2,0,1,3,0,0,1,0
1208,1.5,1,8,7,1,0,1,0,4,2,0,0,1,0
1209,1.411764706,1,11,11,1,1,1,0,2,4,0,1,0,0
1210,1.763636364,1.238095238,33,36,5,4,4,10,7,5,0,1,1,0
1211,1.916666667,1.142857143,10,10,1,1,1,0,5,2,0,0,1,0
1212,2.80952381,1.176470588,24,25,2,2,2,0,5,2,0,1,1,0
1213,1.666666667,1.333333333,10,10,1,1,2,0,3,3,0,1,0,0
1214,1.25,1,10,10,1,1,2,0,2,3,0,0,0,1
1215,1.571428571,1.333333333,26,28,3,3,4,0,4,2,0,1,1,0
1216,2.384615385,1.285714286,23,25,2,3,2,0,5,4,0,0,1,0
1217,1.375,1,14,14,1,1,2,0,5,2,0,1,0,0
1218,1.548387097,1,16,17,2,2,1,0,1,3,0,0,0,1
1219,1.142857143,1,2,1,0,0,0,0,0,2,0,0,0,0
1220,1.357142857,1,12,12,1,1,3,0,5,3,0,0,1,0
1221,1.55,1,11,11,1,1,1,0,4,3,0,0,1,0
1222,2.333333333,1.230769231,20,21,2,2,4,0,8,5,0,1,1,0
1223,1.181818182,1,4,3,0,0,1,0,2,2,0,0,0,0
1224,1,1,1,0,0,0,0,0,1,1,0,0,0,0
1225,1.083333333,1,3,2,0,0,1,0,0,2,0,0,0,0
1226,1.857142857,1.333333333,4,3,0,0,1,0,2,2,0,0,0,0
1227,2.333333333,1.285714286,11,11,1,1,1,0,8,1,0,0,1,0
1228,1.804878049,1,26,28,3,3,3,0,5,3,0,1,1,1
1229,1.6,1.111111111,12,12,1,1,2,0,3,3,0,0,1,0
1230,1.4375,1,10,10,1,1,2,0,4,2,0,0,1,0
1231,1.785714286,1.285714286,11,11,1,1,2,0,4,3,0,0,1,0
1232,1.5,1.125,11,11,1,1,2,0,3,3,0,1,0,0
1233,2.268292683,1.411764706,30,32,3,3,4,0,7,3,0,1,1,0
1234,1.352941176,1,10,10,1,1,1,0,4,4,0,0,1,0
1235,1.85,1.166666667,27,29,3,3,5,0,10,3,0,1,1,1
1236,3.461538462,1.375,13,13,1,1,2,0,5,2,0,0,1,0
1237,2.307692308,1.166666667,9,9,1,1,1,0,3,6,0,1,0,0
1238,2.5625,1.105263158,27,29,3,3,5,0,5,3,1,1,1,0
1239,2.88,1.176470588,24,25,2,2,5,0,8,3,0,0,1,0
1240,1.615384615,1,13,13,1,1,2,0,3,3,0,0,1,0
1241,1.675,1.545454545,21,22,2,2,3,0,8,3,0,0,1,0
1242,1.2,1,3,2,0,0,1,0,0,3,0,0,0,0
1243,2.178571429,1.25,18,21,3,3,1,0,5,4,0,0,1,0
1244,1.733333333,1,11,11,1,1,2,0,3,3,0,0,1,0
1245,1.964285714,1,20,21,2,3,2,0,4,4,0,1,0,0
1246,1.083333333,1,5,4,0,0,1,0,1,3,0,0,0,0
1247,1.2,1,2,1,0,0,0,0,0,2,0,0,0,0
1248,1,1,1,0,0,0,0,0,1,1,0,0,0,0
1249,1.857142857,1.5,3,2,0,0,1,0,2,2,0,0,0,0
1250,1.25,1,8,8,1,1,2,0,2,3,0,1,0,0
1251,2.209302326,1.333333333,30,32,3,3,4,0,5,4,0,1,1,0
1252,1.55,1.125,11,11,1,1,2,0,5,5,0,0,1,0
1253,1.153846154,1,5,4,0,0,1,0,2,2,0,0,0,0
1254,1.166666667,1,7,7,1,1,1,0,2,3,0,1,0,0
1255,1.590909091,1.111111111,12,12,1,1,2,0,1,3,0,0,1,0
1256,1.894736842,1.388888889,32,35,3,4,3,0,5,3,0,1,0,0
1257,1.347826087,1,9,9,1,1,1,0,3,3,0,0,1,0
1258,2,1.125,23,24,3,2,3,0,6,3,0,1,1,0
1259,1.291666667,1,12,12,1,1,3,0,4,3,0,0,1,0
1260,1.130434783,1,10,10,1,1,1,0,5,3,0,0,1,0
1261,2.058823529,1.375,28,30,3,3,4,0,9,3,0,0,1,0
1262,2.171428571,1.357142857,25,27,3,3,5,0,2,3,1,1,1,0
1263,1.923076923,1.1,14,14,2,1,2,0,3,3,0,0,1,1
1264,2.875,1.875,19,20,2,2,3,0,6,2,0,0,1,1
1265,1.4,1,2,1,0,0,0,0,0,2,0,0,0,0
1266,1.833333333,1,12,12,1,1,3,0,5,3,0,0,1,0
1267,1.454545455,1.2,8,8,1,1,1,0,4,3,0,1,0,0
1268,1.92,1.142857143,20,21,2,2,3,0,6,2,0,1,1,0
1269,1.111111111,1,3,2,0,0,1,0,2,2,0,0,0,0
1270,1,1,1,0,0,0,0,0,1,1,0,0,0,0
1271,1,1,1,0,0,0,0,0,1,1,0,0,0,0
1272,1,1,2,1,0,0,0,0,0,2,0,0,0,0
1273,2.1,1.75,9,9,1,1,1,0,6,3,0,0,1,0
1274,3.55,1.352941176,29,31,3,3,4,0,9,6,1,0,1,0
1275,1.230769231,1.125,11,11,1,1,1,0,3,3,0,0,1,0
1276,1.681818182,1,10,10,1,1,2,0,2,3,0,1,0,0
1277,1.5,1.142857143,11,11,2,1,1,0,2,3,0,0,1,0
1278,2.80952381,1.428571429,12,12,1,1,2,0,6,3,0,0,1,0
1279,2.611111111,1.666666667,29,31,3,3,5,2,6,4,0,1,1,0
1280,2,1.333333333,9,8,1,0,1,0,1,3,0,1,0,0
1281,2.2,1.4,27,29,3,3,2,0,6,4,0,1,1,1
1282,1.5,1,8,7,0,0,1,0,3,3,0,0,0,0
1283,2.166666667,1.428571429,12,12,1,1,2,0,3,4,0,0,1,0
1284,4.444444444,1.352941176,29,31,3,3,4,0,5,2,0,1,1,0
1285,1.971428571,1.105263158,27,29,3,3,3,0,7,3,0,0,1,0
1286,2,1,14,14,1,1,3,0,2,3,0,0,1,0
1287,1.916666667,1.181818182,17,18,2,2,3,0,5,3,0,1,1,0
1288,1,1,1,0,0,0,0,0,1,1,0,0,0,0
1289,2.1875,1.571428571,13,13,1,1,3,0,3,3,0,0,1,0
1290,1.888888889,1.1,13,13,1,1,2,0,2,3,0,1,0,0
1291,1.384615385,1,17,18,2,2,2,0,4,3,0,1,1,0
1292,1.272727273,1,3,2,0,0,1,0,2,2,0,0,0,0
1293,2,1.5,3,2,0,0,1,0,0,2,0,0,0,0
1294,1.4,1,1,0,0,0,0,0,2,0,0,0,0,0
1295,1.285714286,1,3,2,0,0,1,0,0,3,0,0,0,0
1296,1.666666667,1.1,13,13,1,1,2,0,1,3,0,1,0,0
1297,3.363636364,1.642857143,29,31,3,3,7,0,8,4,0,1,1,0
1298,3.428571429,1.666666667,12,12,1,1,2,0,3,3,0,0,1,0
1299,2,1.25,6,5,1,0,1,0,3,2,0,0,1,0
1300,1.75,1,9,9,1,1,1,0,4,2,0,1,0,0
1301,2.833333333,1.4,9,9,1,1,1,0,5,3,0,0,1,0
1302,2.757575758,1.19047619,31,33,3,3,5,0,6,4,0,1,1,0
1303,2.421052632,1.25,12,12,1,1,2,0,3,4,0,0,1,0
1304,2.85,1.9,23,24,2,2,5,0,9,6,0,0,1,0
1305,2.833333333,1.375,13,13,1,1,1,0,3,3,0,1,0,0
1306,1.647058824,1,12,12,1,1,2,0,2,3,0,0,0,1
1307,2.625,1.1875,25,27,3,3,3,0,6,3,0,1,1,0
1308,2.916666667,1.176470588,26,28,3,3,2,0,5,2,0,1,1,1
1309,2.043478261,1.222222222,13,13,1,1,3,0,4,4,0,0,1,0
1310,1.666666667,1.230769231,20,21,2,2,2,0,7,2,0,0,1,0
1311,1.125,1,3,2,0,0,1,0,0,3,0,0,0,0
1312,2.1875,1,13,14,2,3,1,0,3,3,0,1,0,0
1313,1.307692308,1.1,13,13,1,1,1,0,3,2,0,0,1,0
1314,2.666666667,1.363636364,18,19,2,2,4,0,4,3,0,1,1,0
1315,1.6,1,3,2,0,0,1,0,0,2,0,0,0,0
1316,2,2,2,1,0,0,0,0,0,2,0,0,0,0
1317,2,2,2,1,0,0,0,0,1,2,0,0,0,0
1318,1.142857143,1,2,1,0,0,0,0,0,2,0,0,0,0
1319,1.75,1,11,11,1,1,2,0,3,3,0,1,0,0
1320,2.416666667,1.375,28,30,3,3,4,0,5,3,0,1,0,0
1321,1.583333333,1.333333333,10,10,1,1,2,0,4,3,0,0,1,0
1322,1.571428571,1,8,8,1,1,1,0,2,3,0,1,0,0
1323,2.333333333,2,10,10,1,1,1,0,5,2,0,1,0,0
1324,2.357142857,1.2,8,8,1,1,1,0,3,2,0,0,1,0
1325,2.774193548,1.2,30,32,3,3,6,0,7,4,0,0,1,0
1326,1.65,1.333333333,10,10,1,1,2,0,4,2,0,0,1,0
1327,1.939393939,1,25,27,3,3,4,0,5,3,1,1,1,0
1328,1.473684211,1,9,9,1,1,1,0,4,3,0,1,0,0
1329,1.45,1.5,11,11,1,1,1,0,2,3,0,0,0,1
1330,1.9375,1,25,26,3,3,3,0,4,4,0,1,1,0
1331,2.043478261,1.583333333,23,24,2,2,3,0,5,3,0,1,1,0
1332,2.19047619,1.222222222,13,13,1,1,1,0,3,3,0,0,1,0
1333,2,1.714285714,17,19,2,3,0,0,3,4,0,0,1,0
1334,1.375,1,2,1,0,0,0,0,0,2,0,0,0,0
1335,1.25,1,12,12,1,1,3,0,1,3,0,0,1,0
1336,1.333333333,1,8,8,1,1,2,0,2,3,0,1,0,0
1337,2.5,1.133333333,21,22,2,2,4,0,4,3,0,1,1,0
1338,1.5,1.333333333,4,3,0,0,1,0,2,3,0,0,0,0
1339,1.1,1,3,2,0,0,1,0,1,1,0,0,0,0
1340,2.125,1,3,2,0,0,1,0,0,3,0,0,0,0
1341,1,1,3,2,0,0,1,0,3,2,0,0,0,0
1342,2.076923077,1.142857143,10,10,1,1,2,0,3,3,0,1,0,0
1343,2,1.235294118,27,28,3,3,3,0,9,3,0,1,1,0
1344,1.315789474,1.125,11,11,1,1,1,0,4,3,0,1,0,0
1345,1.1,1,4,3,0,0,1,0,2,3,0,0,0,0
1346,1.833333333,1,9,9,1,1,1,0,3,2,0,1,0,0
1347,1.461538462,1,7,7,1,2,0,0,0,3,0,1,0,0
1348,4.08,1.642857143,29,31,3,3,4,0,5,3,0,1,1,0
1349,1.210526316,1,10,10,1,1,1,0,2,3,0,0,0,1
1350,1.971428571,1.1875,23,25,3,3,4,1,5,3,0,1,1,0
1351,1.80952381,1.222222222,13,13,1,1,3,0,3,3,0,0,1,0
1352,2.25,1.1,13,13,1,1,2,0,4,4,0,0,1,0
1353,1.837209302,1.166666667,25,26,2,2,4,0,6,3,0,1,1,0
1354,2.129032258,1.176470588,24,25,2,2,5,0,5,4,0,0,1,0
1355,1.64,1,14,14,1,1,2,0,5,3,0,0,1,0
1356,1.566666667,1.066666667,20,21,2,2,2,0,6,3,0,0,1,0
1357,1,1,2,1,0,0,0,0,0,2,0,0,0,0
1358,2.692307692,1.111111111,12,12,1,1,2,0,6,2,0,0,1,0
1359,1.421052632,1.142857143,10,10,1,1,1,0,6,5,0,0,1,0
1360,1.361111111,1,17,17,2,1,3,0,1,3,0,0,1,0
1361,1,1,3,2,0,0,1,0,2,2,0,0,0,0
1362,1,1,3,2,0,0,1,0,1,2,0,0,0,0
1363,1.111111111,1,3,2,0,0,1,0,2,2,0,0,0,0
1364,1.555555556,1,4,3,0,0,1,0,2,2,0,0,0,0
1365,1.705882353,1.111111111,12,12,1,1,3,0,3,3,0,0,1,0
1366,1.784313725,1.047619048,28,30,3,3,4,0,7,3,0,1,1,0
1367,1.357142857,1,12,12,1,1,2,0,5,4,0,0,1,0
1368,1.4,1.2,8,8,1,1,1,0,2,4,0,1,0,0
1369,1.25,1,9,9,1,1,1,0,3,3,0,0,1,0
1370,1.25,1,7,6,1,0,1,0,4,1,0,0,1,0
1371,1.37254902,1,30,33,4,4,4,0,6,3,0,1,1,0
1372,1.75,1.111111111,12,12,1,1,3,0,3,3,0,0,0,1
1373,2.272727273,1.157894737,28,30,3,3,5,0,6,4,0,1,1,0
1374,1.705882353,1,12,12,1,1,3,0,3,3,0,0,1,0
1375,2.153846154,1.25,12,12,1,1,1,0,3,3,1,0,0,0
1376,2.310344828,1.3125,27,29,3,3,3,0,6,3,0,1,1,0
1377,2.2,1.25,24,25,2,2,5,0,3,4,0,0,1,0
1378,2.19047619,1.333333333,14,14,1,1,2,0,3,3,0,1,0,0
1379,1.548387097,1.090909091,16,17,2,2,1,0,6,3,0,1,1,0
1380,1,1,1,0,0,0,0,0,1,1,0,0,0,0
1381,1.791666667,1.375,13,13,1,1,3,0,3,3,0,1,0,0
1382,1.428571429,1.142857143,10,10,1,1,1,0,4,4,0,0,1,0
1383,1.869565217,1.2,16,17,2,2,2,0,6,2,0,1,1,0
1384,1.181818182,1,4,3,0,0,1,0,1,2,0,0,0,0
1385,1,1,2,1,0,0,0,0,0,2,0,0,0,0
1386,1.2,1,1,0,0,0,0,0,1,1,0,0,0,0
1387,1,1,1,0,0,0,0,0,1,1,0,0,0,0
1388,1.666666667,1,10,10,1,1,1,0,1,3,0,1,0,0
1389,2.12,1.571428571,25,26,2,2,4,0,8,2,0,0,1,0
1390,2.076923077,1,10,10,1,1,1,0,2,3,0,1,0,0
1391,1.875,1.333333333,4,3,0,0,1,0,0,3,0,0,0,0
1392,1.875,1,10,10,1,1,1,0,4,3,0,1,0,0
1393,1.083333333,1,8,8,1,1,1,0,2,3,0,1,0,0
1394,2.615384615,1.846153846,30,32,3,3,4,0,6,3,0,0,1,0
1395,1.15,1.111111111,13,14,2,2,1,0,4,3,0,0,1,0
1396,2.7,1.9,23,24,2,2,4,0,6,3,0,0,1,0
1397,2.4,2,8,8,1,1,1,0,2,3,0,1,0,0
1398,1.258064516,1.090909091,14,14,1,1,3,0,3,3,0,0,1,0
1399,3.428571429,1.235294118,27,29,3,3,3,0,4,3,0,0,1,0
1400,1.58974359,1,23,24,2,2,4,0,10,5,0,0,1,0
1401,1.785714286,1.083333333,17,18,2,2,1,0,2,3,1,1,0,0
1402,1.633333333,1,16,17,2,2,1,0,7,6,0,1,1,0
1403,1,1,1,0,0,0,0,0,1,1,0,0,0,0
1404,1.777777778,1.076923077,18,19,2,2,2,0,9,4,0,0,1,0
1405,1.428571429,1,8,8,1,1,1,0,2,3,0,1,0,0
1406,2.181818182,1.230769231,20,21,2,2,3,0,5,2,0,1,1,0
1407,1.4,1.333333333,4,3,0,0,1,0,1,2,0,0,0,0
1408,1,1,2,1,0,0,0,0,0,2,0,0,0,0
1409,2.333333333,1,3,2,0,0,1,0,1,2,0,0,0,0
1410,1.1,1,4,3,0,0,1,0,1,3,0,0,0,0
1411,1.928571429,2,12,12,1,1,2,0,6,4,0,0,1,0
1412,1.794871795,1.3125,27,29,3,3,5,0,10,3,0,1,1,0
1413,1.909090909,1.333333333,11,11,2,1,1,0,3,5,0,1,1,0
1414,1.111111111,1,4,3,0,0,1,0,2,3,0,0,0,0
1415,1.1875,1,8,7,1,0,1,0,4,5,0,0,1,0
1416,1.347826087,1,11,11,1,1,3,0,3,3,0,1,0,0
1417,3.409090909,1.352941176,29,31,3,3,6,0,7,6,0,0,1,0
1418,1.380952381,1,12,12,1,1,3,0,4,4,0,0,1,0
1419,1.755102041,1.277777778,29,31,3,3,5,0,5,4,1,0,1,0
1420,1.263157895,1,8,8,1,1,0,0,1,3,0,1,0,0
1421,1.5,1.4,9,9,1,1,1,0,5,3,0,1,0,0
1422,2,1.105263158,27,29,3,3,5,0,4,3,0,0,1,0
1423,2.258064516,1.2,23,25,2,3,2,0,6,3,0,0,1,0
1424,1.625,1.333333333,14,15,1,2,3,3,4,2,0,0,1,0
1425,2.35,1.375,15,16,2,2,2,0,3,3,0,1,0,0
1426,1.285714286,1,3,2,0,0,1,0,0,2,0,0,0,0
1427,1.52,1.1,13,13,1,1,3,0,2,3,1,0,0,0
1428,2.333333333,1.5,11,11,1,1,3,0,2,3,0,0,1,0
1429,2.15,1.545454545,21,22,2,2,4,0,6,3,0,1,1,0
1430,1,1,1,0,0,0,0,0,1,1,0,0,0,0
1431,1,1,1,0,0,0,0,0,1,1,0,0,0,0
1432,1,1,2,1,0,0,0,0,0,2,0,0,0,0
1433,1.166666667,1,4,3,0,0,1,0,1,3,0,0,0,0
1434,1.65,1.125,11,12,2,1,1,1,3,2,0,0,1,0
1435,2.21875,1.105263158,25,26,2,2,5,0,8,4,0,0,1,0
1436,1.866666667,1.125,11,11,1,1,3,0,7,2,0,0,1,0
1437,2.111111111,1.25,6,5,1,0,1,0,0,3,0,0,1,0
1438,1.714285714,1.4,8,7,1,0,1,0,2,3,0,0,1,0
1439,2.5,1.833333333,13,14,2,2,2,1,5,3,0,0,0,1
1440,2.204545455,1.2,30,32,3,3,4,0,8,3,1,0,1,0
1441,1.941176471,1.285714286,11,11,1,1,2,0,4,3,0,0,1,0
1442,2.333333333,1.583333333,23,24,2,2,5,0,8,3,0,0,1,0
1443,1.529411765,1,10,10,1,1,1,0,4,3,0,0,1,0
1444,1.571428571,1.111111111,12,13,2,1,2,1,4,1,0,0,1,0
1445,2.529411765,1.045454545,29,31,3,3,4,0,9,3,0,0,1,0
1446,2.1,1.384615385,24,26,3,3,3,0,6,4,0,1,1,0
1447,1.863636364,1.272727273,18,19,2,2,2,0,8,3,0,0,1,0
1448,2.05,1,15,16,2,2,3,0,5,3,0,1,1,0
1449,1.125,1,3,2,0,0,1,0,3,2,0,0,0,0
1450,2.111111111,1,16,17,2,2,1,0,2,3,0,0,1,1
1451,1.428571429,1.166666667,9,9,1,1,1,0,2,3,1,0,0,0
1452,1.961538462,1.214285714,21,22,2,2,3,0,6,3,0,0,1,0
1453,1.285714286,1,3,2,0,0,1,0,0,2,0,0,0,0
1454,1,1,3,2,0,0,1,0,0,3,0,0,0,0
1455,2,1.333333333,4,3,0,0,1,0,2,2,0,0,0,0
1456,1,1,2,1,0,0,0,0,0,2,0,0,0,0
1457,2.272727273,1.142857143,10,10,1,1,1,0,2,3,0,0,0,1
1458,2.046511628,1.277777778,29,31,3,3,2,0,6,3,0,0,1,0
1459,1.764705882,1.125,11,11,1,1,2,0,4,3,0,0,1,0
1460,1.5,1,4,3,0,0,1,0,1,3,0,0,0,0
1461,1.833333333,1,9,9,1,1,1,0,4,2,0,0,1,0
1462,1.75,1,10,10,1,1,2,0,3,3,0,0,1,0
1463,3.409090909,1.045454545,29,31,3,3,6,0,10,3,0,0,1,0
1464,2,1.166666667,9,9,1,1,1,0,6,3,0,0,1,0
1465,1.787234043,1.052631579,26,28,3,3,3,0,5,3,0,1,1,0
1466,1.176470588,1,9,9,1,1,1,0,3,3,0,1,0,0
1467,2.333333333,1.75,9,9,1,1,1,0,3,3,0,1,0,0
1468,2.171428571,1.15,29,31,3,3,4,0,8,4,1,1,1,0
1469,1.538461538,1.1875,24,25,3,2,3,0,9,5,0,0,1,0
1470,2.16,1.090909091,14,14,1,1,3,0,3,3,0,1,0,0
1471,2.642857143,1.545454545,21,22,2,2,2,0,3,3,0,0,1,0
1472,1.222222222,1,3,2,0,0,1,0,1,2,0,0,0,0
1473,1.357142857,1,13,13,1,1,1,0,3,3,0,0,1,0
1474,1.933333333,1.2,8,8,1,1,1,0,6,2,0,0,1,0
1475,1.9,1.090909091,16,17,2,3,1,0,4,4,0,1,1,0
1476,1.166666667,1,4,3,0,0,1,0,0,3,0,0,0,0
1477,1.285714286,1,4,3,0,0,1,0,1,2,0,0,0,0
1478,2,2,2,1,0,0,0,0,0,2,0,0,0,0
1479,1.25,1,2,1,0,0,0,0,0,2,0,0,0,0
1480,3.333333333,2,10,10,1,1,1,0,4,5,0,0,1,0
1481,2.451612903,1.1,27,28,3,2,4,0,5,3,1,1,1,0
1482,1.923076923,1,9,9,1,1,1,0,1,3,0,1,0,0
1483,1.625,1,9,9,1,1,1,0,5,2,0,0,1,0
1484,3,1.285714286,11,11,1,1,1,0,8,3,0,0,1,0
1485,1.619047619,1.285714286,11,11,1,1,1,0,3,3,0,1,0,0
1486,1.95,1.043478261,29,31,2,3,4,0,5,6,0,0,0,1
1487,1.5,1,13,13,1,1,3,0,7,3,0,0,1,0
1488,2.571428571,1.05,27,29,3,3,4,0,8,5,0,1,1,0
1489,2.083333333,1.111111111,12,12,1,1,3,0,5,3,0,0,1,0
1490,1.947368421,1.166666667,9,9,1,1,1,0,3,3,0,1,0,0
1491,2.117647059,1,25,27,3,3,3,0,6,4,0,1,1,0
1492,4.272727273,1.461538462,24,25,3,2,4,0,7,3,1,1,0,0
1493,2.111111111,1,14,14,2,1,2,0,2,3,0,0,1,0
1494,2.588235294,1.166666667,18,19,2,2,3,0,4,3,0,1,1,0
1495,1,1,3,2,0,0,1,0,0,3,0,0,0,0
1496,2.375,1.625,17,18,2,2,3,0,3,3,0,1,1,0
1497,2.8,1.4,9,9,1,1,1,0,4,3,0,0,1,0
1498,1.233333333,1,16,17,2,2,1,0,5,3,0,1,1,0
1499,2.555555556,1.666666667,5,4,0,0,1,0,1,3,0,0,0,0
1500,1,1,2,1,0,0,0,0,0,2,0,0,0,0
1501,1.272727273,1,3,2,0,0,1,0,0,2,0,0,0,0
1502,1.3,1,4,3,0,0,1,0,2,2,0,0,0,0
1503,1.933333333,1.111111111,12,12,1,1,2,0,5,2,0,0,1,0
1504,1.5,1.105263158,25,26,2,2,5,0,5,2,0,1,1,0
1505,1.230769231,1.166666667,8,8,1,1,1,0,2,3,1,0,0,0
1506,1.166666667,1,4,3,0,0,1,0,0,3,0,0,0,0
1507,1.55,1,12,12,1,1,3,0,3,3,0,0,1,0
1508,1.736842105,1,13,13,1,1,3,0,3,3,0,0,1,0
1509,2.08,1.136363636,31,33,3,3,4,0,7,6,0,0,1,0
1510,2.1875,1.5,11,11,1,1,2,0,2,2,0,0,0,1
1511,2.088235294,1.111111111,24,25,2,2,4,0,7,3,0,0,1,1
1512,2.714285714,1.333333333,10,10,1,1,1,0,6,2,0,0,1,0
1513,2.3,1,11,11,1,1,1,0,4,3,0,0,1,0
1514,2.481481481,1.1875,25,27,3,3,4,0,3,3,1,1,0,1
1515,2.551724138,1.166666667,27,29,3,3,4,0,9,3,1,0,1,0
1516,2.176470588,1.090909091,14,14,1,1,3,0,5,3,0,0,1,0
1517,2.058823529,1.3,17,18,2,2,2,0,2,3,0,1,1,0
1518,1,1,3,2,0,0,1,0,1,1,0,0,0,0
1519,1.555555556,1,12,13,2,3,0,0,5,3,0,1,1,0
1520,1.5,1,8,8,1,1,1,0,2,3,0,1,0,0
1521,2.6,1.777777778,20,21,2,2,3,0,6,2,0,1,1,0
1522,1.052631579,1,4,3,0,0,1,0,2,3,0,0,0,0
1523,1,1,2,1,0,0,0,0,0,2,0,0,0,0
1524,1,1,3,2,0,0,1,0,1,2,0,0,0,0
1525,1,1,3,2,0,0,1,0,2,2,0,0,0,0
1526,1.4,1,9,9,1,1,1,0,3,3,0,1,0,0
1527,3.380952381,2.083333333,31,33,3,3,6,0,7,4,0,0,1,0
1528,1.260869565,1.125,11,11,1,1,2,0,5,2,0,0,1,0
1529,1.375,1,10,10,1,1,2,0,2,2,0,0,1,0
1530,3.125,1.666666667,12,12,1,1,2,0,4,4,0,0,1,0
1531,1.137931034,1,9,9,1,1,1,0,5,3,0,1,0,0
1532,2.242424242,1.142857143,30,32,3,3,4,0,7,4,0,0,1,1
1533,1.75,1,13,13,1,1,2,0,4,4,0,1,0,0
1534,1.820512821,1.052631579,26,28,3,3,4,0,5,3,1,0,1,1
1535,1.6875,1.5,11,11,1,1,1,0,2,4,1,0,0,0
1536,1.75,1.111111111,12,12,1,1,3,0,1,3,0,0,1,0
1537,2.821428571,1.277777778,31,34,4,4,5,0,9,3,0,1,1,0
1538,1.55,1.25,24,25,3,3,3,0,6,3,0,1,1,0
1539,1.92,1.166666667,18,19,2,2,2,0,4,4,0,1,0,0
1540,2.086956522,1.181818182,17,18,2,2,2,0,7,3,0,1,1,0
1541,1.25,1,1,0,0,0,0,0,1,1,0,0,0,0
1542,2,1.222222222,13,13,1,1,2,0,10,5,0,0,1,0
1543,2.230769231,1,8,8,1,1,1,0,2,4,0,1,0,0
1544,2.137931034,1.066666667,20,21,2,2,2,0,4,4,1,1,0,0
1545,1.181818182,1,4,3,0,0,1,0,2,2,0,0,0,0
1546,1,1,2,1,0,0,0,0,0,2,0,0,0,0
1547,1.333333333,1,2,1,0,0,0,0,0,2,0,0,0,0
1548,2,1,3,2,0,0,1,0,0,3,0,0,0,0
1549,1.24137931,1.111111111,12,12,1,1,2,0,5,3,0,1,0,0
1550,3.181818182,1.2,25,28,3,4,3,0,4,3,1,1,0,0
1551,2.307692308,1.285714286,11,11,1,1,1,0,2,3,0,0,0,1
1552,2,1.142857143,10,10,1,1,2,0,3,3,0,0,1,0
1553,2.052631579,1.142857143,10,10,1,1,1,0,4,3,0,1,0,0
1554,2.083333333,1.4,9,9,1,1,1,0,6,1,0,1,0,0
1555,1.897959184,1.142857143,30,32,3,3,2,0,5,4,0,0,1,0
1556,1.526315789,1.111111111,12,12,1,1,1,0,5,2,0,0,1,0
1557,2.042553191,1.1,28,30,3,3,3,0,5,3,0,0,1,1
1558,2,1,9,9,1,1,1,0,2,3,0,0,1,0
1559,2.916666667,1.666666667,14,15,2,2,1,0,3,2,0,1,1,0
1560,2.62962963,1.916666667,29,31,3,3,4,0,8,4,0,0,1,0
1561,2.857142857,1.357142857,23,24,2,2,4,0,6,2,1,0,1,0
1562,1.657142857,1,18,19,2,2,4,0,5,3,0,1,1,0
1563,2.04,1.2,16,17,2,2,3,0,7,3,0,1,1,0
1564,1.428571429,1.5,3,2,0,0,1,0,0,3,0,0,0,0
1565,1.380952381,1,12,12,1,1,2,0,5,3,0,0,1,0
1566,1.333333333,1,8,8,1,1,1,0,2,3,0,0,0,1
1567,2.09375,1.125,22,23,2,2,3,0,9,3,0,1,0,0
1568,1,1,1,0,0,0,0,0,1,1,0,0,0,0
1569,1.2,1,4,3,0,0,1,0,1,3,0,0,0,0
1570,1,1,2,1,0,0,0,0,0,2,0,0,0,0
1571,1.6875,1.333333333,4,3,0,0,1,0,0,3,0,0,0,0
1572,2.235294118,1.111111111,12,12,1,1,3,0,4,2,0,0,1,0
1573,2.065217391,1.047619048,26,27,2,2,6,0,8,3,0,0,1,0
1574,2.2,1.166666667,9,9,1,1,1,0,5,1,0,1,0,0
1575,1.1,1,4,3,0,0,1,0,3,0,0,0,0,0
1576,1.384615385,1.2,7,6,1,0,1,0,0,3,0,0,1,0
1577,1.545454545,1,7,7,1,1,1,0,0,3,0,1,0,0
